MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
200000023,2024-05-31T10:24:00,31.68117,34.4015,11.7,330.3,330,MV SYNTH-023,IMO9230631,LNOI,70,0,196,26,12.2,Cargo,A
200000024,2024-05-31T10:24:00,34.20619,32.26301,13.2,127.4,127,MV SYNTH-024,IMO9825180,LGWO,80,0,108,14,17.1,Tanker,A
200000025,2024-05-31T10:24:00,34.41778,35.35482,11.8,71.5,71,MV SYNTH-025,IMO9490353,KYLQ,80,0,109,14,10.9,Tanker,A
200000026,2024-05-31T10:24:00,34.12265,35.51374,10.2,265.8,265,MV SYNTH-026,IMO9865335,XCPL,80,0,279,39,14.3,Tanker,A
200000027,2024-05-31T10:24:00,33.8737,32.35112,13.2,229.2,229,MV SYNTH-027,IMO9069914,PIXU,70,0,265,32,15.6,Cargo,A
200000028,2024-05-31T10:24:00,34.56031,32.79108,7.2,187.7,187,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000029,2024-05-31T10:24:00,32.06134,33.48866,11.7,233.9,233,MV SYNTH-029,IMO9277800,ZVZG,70,0,172,24,15.6,Cargo,A
200000030,2024-05-31T10:24:00,33.51392,35.83477,10.0,266.9,266,MV SYNTH-030,IMO9195314,IOJT,80,0,108,16,14.9,Tanker,A
200000031,2024-05-31T10:24:00,31.76683,34.51612,21.0,86.4,86,MV SYNTH-031,IMO9192032,LPMN,60,0,161,20,11.8,Passenger,A
200000033,2024-05-31T10:24:00,34.18337,33.09659,10.2,241.6,241,MV SYNTH-033,IMO9764200,TRRM,80,0,205,29,11.5,Tanker,A
200000034,2024-05-31T10:24:00,34.27424,33.78606,14.6,231.7,231,MV SYNTH-034,IMO9952752,HKGH,70,0,184,25,10.7,Cargo,A
200000035,2024-05-31T10:24:00,32.51546,34.89496,18.6,230.7,230,MV SYNTH-035,IMO9202511,VCMO,60,0,294,38,8.4,Passenger,A
200000036,2024-05-31T10:24:00,31.62945,32.06873,7.4,99.9,99,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-05-31T10:24:00,32.23603,31.54333,10.4,109.3,109,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000038,2024-05-31T10:24:00,32.96283,33.80191,8.6,193.2,193,MV SYNTH-038,IMO9904814,YJNJ,30,0,159,22,16.8,Fishing,A
200000039,2024-05-31T10:24:00,31.10181,33.28062,8.2,8.8,8,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-05-31T10:24:00,33.3352,37.43476,11.8,250.5,250,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000001,2024-05-31T10:30:00,30.69638,35.57327,19.0,335.7,335,MV SYNTH-001,IMO9485000,JSCP,60,0,99,13,15.2,Passenger,A
200000002,2024-05-31T10:30:00,31.67096,32.54408,13.3,62.4,62,MV SYNTH-002,IMO9122322,EFAD,80,0,194,27,14.4,Tanker,A
200000003,2024-05-31T10:30:00,30.89315,31.3722,10.6,14.8,14,MV SYNTH-003,IMO9317919,IBAH,52,0,159,22,9.1,Tug,A
200000004,2024-05-31T10:30:00,33.13546,30.5791,7.6,113.8,113,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-05-31T10:30:00,31.39287,31.93422,4.9,83.0,83,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000006,2024-05-31T10:30:00,31.95796,34.05584,6.6,203.2,203,MV SYNTH-006,IMO9560766,HYFT,30,0,230,31,12.7,Fishing,A
200000007,2024-05-31T10:30:00,33.1377,32.77936,15.1,26.3,26,MV SYNTH-007,IMO9339209,TNBB,70,0,107,14,17.2,Cargo,A
200000008,2024-05-31T10:30:00,32.36531,33.20854,14.4,104.8,104,MV SYNTH-008,IMO9934085,GMZC,70,0,217,33,10.4,Cargo,A
200000009,2024-05-31T10:30:00,34.34222,36.62822,5.3,231.3,231,MV SYNTH-009,IMO9258033,VGOY,30,0,152,23,12.6,Fishing,A
200000010,2024-05-31T10:30:00,34.39235,35.98783,15.9,236.7,236,MV SYNTH-010,IMO9507365,WJAD,70,0,158,19,14.7,Cargo,A
200000011,2024-05-31T10:30:00,32.43403,36.1496,16.4,11.7,11,MV SYNTH-011,IMO9526451,SYNT,60,0,247,38,8.6,Passenger,A
200000012,2024-05-31T10:30:00,31.64691,33.10388,12.0,336.2,336,MV SYNTH-012,IMO9312397,MYJL,80,0,323,51,11.3,Tanker,A
200000013,2024-05-31T10:30:00,31.96433,30.29613,9.9,41.0,41,MV SYNTH-013,IMO9775286,HCEC,80,0,113,18,8.4,Tanker,A
200000014,2024-05-31T10:30:00,32.25938,32.41332,6.6,297.7,297,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000015,2024-05-31T10:30:00,34.37012,31.89527,12.0,93.6,93,MV SYNTH-015,IMO9235778,NZHZ,70,0,100,13,13.3,Cargo,A
200000016,2024-05-31T10:30:00,31.38713,33.57838,15.6,95.1,95,MV SYNTH-016,IMO9992461,FFKY,60,0,238,30,14.9,Passenger,A
200000017,2024-05-31T10:30:00,31.348,33.50666,9.8,61.1,61,MV SYNTH-017,IMO9481833,AWSR,52,0,147,18,13.8,Tug,A
200000020,2024-05-31T10:30:00,32.4107,30.57187,5.7,105.1,105,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000021,2024-05-31T10:30:00,33.22562,36.78743,11.0,258.7,258,MV SYNTH-021,IMO9265217,MCTB,80,0,203,28,17.2,Tanker,A
200000022,2024-05-31T10:30:00,33.14113,32.04991,15.4,46.9,46,MV SYNTH-022,IMO9562201,XAZS,70,0,211,26,13.4,Cargo,A
200000023,2024-05-31T10:30:00,31.69843,34.38961,11.3,326.6,326,MV SYNTH-023,IMO9230631,LNOI,70,0,196,26,12.2,Cargo,A
200000024,2024-05-31T10:30:00,34.19264,32.28351,13.6,130.5,130,MV SYNTH-024,IMO9825180,LGWO,80,0,108,14,17.1,Tanker,A
200000025,2024-05-31T10:30:00,34.4232,35.37797,11.7,69.2,69,MV SYNTH-025,IMO9490353,KYLQ,80,0,109,14,10.9,Tanker,A
200000026,2024-05-31T10:30:00,34.11999,35.49497,9.8,267.7,267,MV SYNTH-026,IMO9865335,XCPL,80,0,279,39,14.3,Tanker,A
200000027,2024-05-31T10:30:00,33.86012,32.33252,12.5,226.3,226,MV SYNTH-027,IMO9069914,PIXU,70,0,265,32,15.6,Cargo,A
200000028,2024-05-31T10:30:00,34.54625,32.78835,7.6,187.7,187,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000029,2024-05-31T10:30:00,32.05019,33.47008,11.5,231.3,231,MV SYNTH-029,IMO9277800,ZVZG,70,0,172,24,15.6,Cargo,A
200000030,2024-05-31T10:30:00,33.5116,35.81287,10.6,262.5,262,MV SYNTH-030,IMO9195314,IOJT,80,0,108,16,14.9,Tanker,A
200000031,2024-05-31T10:30:00,31.76733,34.55923,21.3,86.7,86,MV SYNTH-031,IMO9192032,LPMN,60,0,161,20,11.8,Passenger,A
200000033,2024-05-31T10:30:00,34.17598,33.07886,10.0,240.1,240,MV SYNTH-033,IMO9764200,TRRM,80,0,205,29,11.5,Tanker,A
200000034,2024-05-31T10:30:00,34.25857,33.76312,15.2,230.3,230,MV SYNTH-034,IMO9952752,HKGH,70,0,184,25,10.7,Cargo,A
200000035,2024-05-31T10:30:00,32.49528,34.86503,19.2,226.2,226,MV SYNTH-035,IMO9202511,VCMO,60,0,294,38,8.4,Passenger,A
200000036,2024-05-31T10:30:00,31.62777,32.08347,7.3,103.8,103,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-05-31T10:30:00,32.23058,31.56212,10.3,112.1,112,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000038,2024-05-31T10:30:00,32.94833,33.79857,8.6,193.9,193,MV SYNTH-038,IMO9904814,YJNJ,30,0,159,22,16.8,Fishing,A
200000039,2024-05-31T10:30:00,31.11537,33.28314,8.1,8.0,8,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-05-31T10:30:00,33.32905,37.41195,11.6,254.2,254,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000001,2024-05-31T10:36:00,30.72545,35.55826,18.7,335.6,335,MV SYNTH-001,IMO9485000,JSCP,60,0,99,13,15.2,Passenger,A
200000002,2024-05-31T10:36:00,31.68056,32.56663,13.2,61.8,61,MV SYNTH-002,IMO9122322,EFAD,80,0,194,27,14.4,Tanker,A
200000003,2024-05-31T10:36:00,30.90989,31.37717,10.8,15.4,15,MV SYNTH-003,IMO9317919,IBAH,52,0,159,22,9.1,Tug,A
200000004,2024-05-31T10:36:00,33.12977,30.59155,7.0,114.2,114,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-05-31T10:36:00,31.39548,31.94317,4.9,83.5,83,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000006,2024-05-31T10:36:00,31.9475,34.05247,6.5,200.1,200,MV SYNTH-006,IMO9560766,HYFT,30,0,230,31,12.7,Fishing,A
200000007,2024-05-31T10:36:00,33.16013,32.79224,15.3,27.1,27,MV SYNTH-007,IMO9339209,TNBB,70,0,107,14,17.2,Cargo,A
200000008,2024-05-31T10:36:00,32.3585,33.23421,14.5,107.4,107,MV SYNTH-008,IMO9934085,GMZC,70,0,217,33,10.4,Cargo,A
200000009,2024-05-31T10:36:00,34.33535,36.62027,5.4,229.1,229,MV SYNTH-009,IMO9258033,VGOY,30,0,152,23,12.6,Fishing,A
200000010,2024-05-31T10:36:00,34.37823,35.95927,15.4,235.4,235,MV SYNTH-010,IMO9507365,WJAD,70,0,158,19,14.7,Cargo,A
200000011,2024-05-31T10:36:00,32.46055,36.15801,15.8,10.5,10,MV SYNTH-011,IMO9526451,SYNT,60,0,247,38,8.6,Passenger,A
200000012,2024-05-31T10:36:00,31.66324,33.09309,11.4,335.8,335,MV SYNTH-012,IMO9312397,MYJL,80,0,323,51,11.3,Tanker,A
200000013,2024-05-31T10:36:00,31.97722,30.30921,9.9,38.2,38,MV SYNTH-013,IMO9775286,HCEC,80,0,113,18,8.4,Tanker,A
200000014,2024-05-31T10:36:00,32.26526,32.40278,6.5,298.1,298,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000015,2024-05-31T10:36:00,34.36708,31.92152,11.9,93.0,93,MV SYNTH-015,IMO9235778,NZHZ,70,0,100,13,13.3,Cargo,A
200000016,2024-05-31T10:36:00,31.38506,33.60835,15.1,96.7,96,MV SYNTH-016,IMO9992461,FFKY,60,0,238,30,14.9,Passenger,A
200000017,2024-05-31T10:36:00,31.35589,33.523,9.9,62.3,62,MV SYNTH-017,IMO9481833,AWSR,52,0,147,18,13.8,Tug,A
200000020,2024-05-31T10:36:00,32.40933,30.58136,5.2,103.9,103,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000021,2024-05-31T10:36:00,33.21998,36.7666,10.5,257.2,257,MV SYNTH-021,IMO9265217,MCTB,80,0,203,28,17.2,Tanker,A
200000022,2024-05-31T10:36:00,33.15838,32.07415,15.5,50.9,50,MV SYNTH-022,IMO9562201,XAZS,70,0,211,26,13.4,Cargo,A
200000023,2024-05-31T10:36:00,31.71424,34.37871,11.1,330.5,330,MV SYNTH-023,IMO9230631,LNOI,70,0,196,26,12.2,Cargo,A
200000024,2024-05-31T10:36:00,34.1783,32.30523,13.0,126.4,126,MV SYNTH-024,IMO9825180,LGWO,80,0,108,14,17.1,Tanker,A
200000025,2024-05-31T10:36:00,34.42838,35.401,11.5,74.4,74,MV SYNTH-025,IMO9490353,KYLQ,80,0,109,14,10.9,Tanker,A
200000026,2024-05-31T10:36:00,34.119,35.47316,9.8,264.6,264,MV SYNTH-026,IMO9865335,XCPL,80,0,279,39,14.3,Tanker,A
200000027,2024-05-31T10:36:00,33.84538,32.3135,13.2,229.0,229,MV SYNTH-027,IMO9069914,PIXU,70,0,265,32,15.6,Cargo,A
200000028,2024-05-31T10:36:00,34.53547,32.78689,7.3,183.6,183,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000029,2024-05-31T10:36:00,32.03835,33.4521,11.5,234.2,234,MV SYNTH-029,IMO9277800,ZVZG,70,0,172,24,15.6,Cargo,A
200000030,2024-05-31T10:36:00,33.51091,35.79312,10.6,262.1,262,MV SYNTH-030,IMO9195314,IOJT,80,0,108,16,14.9,Tanker,A
200000031,2024-05-31T10:36:00,31.76866,34.60021,20.9,87.0,87,MV SYNTH-031,IMO9192032,LPMN,60,0,161,20,11.8,Passenger,A
200000033,2024-05-31T10:36:00,34.16824,33.06117,10.2,240.4,240,MV SYNTH-033,IMO9764200,TRRM,80,0,205,29,11.5,Tanker,A
200000034,2024-05-31T10:36:00,34.24153,33.73909,14.8,229.9,229,MV SYNTH-034,IMO9952752,HKGH,70,0,184,25,10.7,Cargo,A
200000035,2024-05-31T10:36:00,32.4751,34.83895,18.9,226.3,226,MV SYNTH-035,IMO9202511,VCMO,60,0,294,38,8.4,Passenger,A
200000036,2024-05-31T10:36:00,31.62598,32.09545,7.4,98.4,98,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-05-31T10:36:00,32.22468,31.58132,10.1,112.1,112,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000038,2024-05-31T10:36:00,32.93444,33.79292,8.6,196.5,196,MV SYNTH-038,IMO9904814,YJNJ,30,0,159,22,16.8,Fishing,A
200000039,2024-05-31T10:36:00,31.12904,33.28458,7.9,5.3,5,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-05-31T10:36:00,33.32273,37.38839,12.4,254.3,254,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000001,2024-05-31T10:42:00,30.75235,35.54339,18.7,332.5,332,MV SYNTH-001,IMO9485000,JSCP,60,0,99,13,15.2,Passenger,A
200000002,2024-05-31T10:42:00,31.68973,32.58846,13.1,61.2,61,MV SYNTH-002,IMO9122322,EFAD,80,0,194,27,14.4,Tanker,A
200000003,2024-05-31T10:42:00,30.92721,31.38187,10.4,13.7,13,MV SYNTH-003,IMO9317919,IBAH,52,0,159,22,9.1,Tug,A
200000004,2024-05-31T10:42:00,33.12419,30.60424,7.0,114.5,114,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-05-31T10:42:00,31.39477,31.95298,5.0,83.7,83,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000006,2024-05-31T10:42:00,31.93779,34.04699,6.4,200.3,200,MV SYNTH-006,IMO9560766,HYFT,30,0,230,31,12.7,Fishing,A
200000007,2024-05-31T10:42:00,33.18334,32.80538,15.3,25.7,25,MV SYNTH-007,IMO9339209,TNBB,70,0,107,14,17.2,Cargo,A
200000008,2024-05-31T10:42:00,32.3527,33.2606,14.8,106.2,106,MV SYNTH-008,IMO9934085,GMZC,70,0,217,33,10.4,Cargo,A
200000009,2024-05-31T10:42:00,34.33083,36.61337,4.8,232.1,232,MV SYNTH-009,IMO9258033,VGOY,30,0,152,23,12.6,Fishing,A
200000010,2024-05-31T10:42:00,34.36329,35.93378,15.8,238.7,238,MV SYNTH-010,IMO9507365,WJAD,70,0,158,19,14.7,Cargo,A
200000011,2024-05-31T10:42:00,32.48662,36.1645,16.1,12.7,12,MV SYNTH-011,IMO9526451,SYNT,60,0,247,38,8.6,Passenger,A
200000012,2024-05-31T10:42:00,31.68126,33.08384,11.5,334.4,334,MV SYNTH-012,IMO9312397,MYJL,80,0,323,51,11.3,Tanker,A
200000013,2024-05-31T10:42:00,31.98963,30.32134,10.2,42.2,42,MV SYNTH-013,IMO9775286,HCEC,80,0,113,18,8.4,Tanker,A
200000014,2024-05-31T10:42:00,32.27008,32.3915,6.4,300.5,300,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000015,2024-05-31T10:42:00,34.36713,31.94606,12.3,92.8,92,MV SYNTH-015,IMO9235778,NZHZ,70,0,100,13,13.3,Cargo,A
200000016,2024-05-31T10:42:00,31.38224,33.63741,15.1,93.9,93,MV SYNTH-016,IMO9992461,FFKY,60,0,238,30,14.9,Passenger,A
200000017,2024-05-31T10:42:00,31.3647,33.5404,10.2,56.7,56,MV SYNTH-017,IMO9481833,AWSR,52,0,147,18,13.8,Tug,A
200000020,2024-05-31T10:42:00,32.40745,30.59168,5.4,105.1,105,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000021,2024-05-31T10:42:00,33.21769,36.74523,10.8,259.0,259,MV SYNTH-021,IMO9265217,MCTB,80,0,203,28,17.2,Tanker,A
200000022,2024-05-31T10:42:00,33.17617,32.09756,15.5,52.0,52,MV SYNTH-022,IMO9562201,XAZS,70,0,211,26,13.4,Cargo,A
200000023,2024-05-31T10:42:00,31.73066,34.36609,11.2,331.5,331,MV SYNTH-023,IMO9230631,LNOI,70,0,196,26,12.2,Cargo,A
200000024,2024-05-31T10:42:00,34.16406,32.32595,13.4,126.3,126,MV SYNTH-024,IMO9825180,LGWO,80,0,108,14,17.1,Tanker,A
200000025,2024-05-31T10:42:00,34.4348,35.42082,11.3,69.3,69,MV SYNTH-025,IMO9490353,KYLQ,80,0,109,14,10.9,Tanker,A
200000026,2024-05-31T10:42:00,34.11792,35.45413,10.0,266.0,266,MV SYNTH-026,IMO9865335,XCPL,80,0,279,39,14.3,Tanker,A
200000027,2024-05-31T10:42:00,33.83152,32.29357,12.5,225.3,225,MV SYNTH-027,IMO9069914,PIXU,70,0,265,32,15.6,Cargo,A
200000028,2024-05-31T10:42:00,34.52393,32.78534,7.5,187.3,187,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000029,2024-05-31T10:42:00,32.02677,33.43472,11.4,232.1,232,MV SYNTH-029,IMO9277800,ZVZG,70,0,172,24,15.6,Cargo,A
200000030,2024-05-31T10:42:00,33.50917,35.77268,10.4,264.1,264,MV SYNTH-030,IMO9195314,IOJT,80,0,108,16,14.9,Tanker,A
200000031,2024-05-31T10:42:00,31.76828,34.64043,21.4,87.7,87,MV SYNTH-031,IMO9192032,LPMN,60,0,161,20,11.8,Passenger,A
200000033,2024-05-31T10:42:00,34.15933,33.04354,10.0,241.2,241,MV SYNTH-033,IMO9764200,TRRM,80,0,205,29,11.5,Tanker,A
200000034,2024-05-31T10:42:00,34.22562,33.71629,15.2,231.8,231,MV SYNTH-034,IMO9952752,HKGH,70,0,184,25,10.7,Cargo,A
200000035,2024-05-31T10:42:00,32.45384,34.8099,18.6,231.2,231,MV SYNTH-035,IMO9202511,VCMO,60,0,294,38,8.4,Passenger,A
200000036,2024-05-31T10:42:00,31.62205,32.11009,6.8,100.8,100,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-05-31T10:42:00,32.21758,31.59982,10.0,111.6,111,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000038,2024-05-31T10:42:00,32.9197,33.79035,8.8,191.2,191,MV SYNTH-038,IMO9904814,YJNJ,30,0,159,22,16.8,Fishing,A
200000039,2024-05-31T10:42:00,31.14315,33.28574,7.7,4.9,4,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-05-31T10:42:00,33.31697,37.3665,12.2,254.7,254,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000001,2024-05-31T10:48:00,30.78096,35.52701,18.5,336.1,336,MV SYNTH-001,IMO9485000,JSCP,60,0,99,13,15.2,Passenger,A
200000002,2024-05-31T10:48:00,31.70058,32.61147,12.9,64.8,64,MV SYNTH-002,IMO9122322,EFAD,80,0,194,27,14.4,Tanker,A
200000003,2024-05-31T10:48:00,30.94412,31.38704,10.1,12.7,12,MV SYNTH-003,IMO9317919,IBAH,52,0,159,22,9.1,Tug,A
200000004,2024-05-31T10:48:00,33.11892,30.6183,7.6,116.2,116,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-05-31T10:48:00,31.39647,31.96354,5.2,79.3,79,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000006,2024-05-31T10:48:00,31.9266,34.04245,6.9,203.0,203,MV SYNTH-006,IMO9560766,HYFT,30,0,230,31,12.7,Fishing,A
200000007,2024-05-31T10:48:00,33.2059,32.82131,15.6,25.2,25,MV SYNTH-007,IMO9339209,TNBB,70,0,107,14,17.2,Cargo,A
200000008,2024-05-31T10:48:00,32.34578,33.28761,14.1,106.7,106,MV SYNTH-008,IMO9934085,GMZC,70,0,217,33,10.4,Cargo,A
200000009,2024-05-31T10:48:00,34.32555,36.60562,4.7,228.5,228,MV SYNTH-009,IMO9258033,VGOY,30,0,152,23,12.6,Fishing,A
200000010,2024-05-31T10:48:00,34.35004,35.90703,15.4,237.6,237,MV SYNTH-010,IMO9507365,WJAD,70,0,158,19,14.7,Cargo,A
200000011,2024-05-31T10:48:00,32.5124,36.17332,15.8,15.8,15,MV SYNTH-011,IMO9526451,SYNT,60,0,247,38,8.6,Passenger,A
200000012,2024-05-31T10:48:00,31.69924,33.07384,11.2,337.0,337,MV SYNTH-012,IMO9312397,MYJL,80,0,323,51,11.3,Tanker,A
200000013,2024-05-31T10:48:00,32.00252,30.33339,10.2,37.7,37,MV SYNTH-013,IMO9775286,HCEC,80,0,113,18,8.4,Tanker,A
200000014,2024-05-31T10:48:00,32.27554,32.38042,6.2,299.5,299,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000015,2024-05-31T10:48:00,34.36425,31.97178,12.3,92.6,92,MV SYNTH-015,IMO9235778,NZHZ,70,0,100,13,13.3,Cargo,A
200000016,2024-05-31T10:48:00,31.38158,33.66833,15.0,96.6,96,MV SYNTH-016,IMO9992461,FFKY,60,0,238,30,14.9,Passenger,A
200000017,2024-05-31T10:48:00,31.3726,33.55586,9.9,60.5,60,MV SYNTH-017,IMO9481833,AWSR,52,0,147,18,13.8,Tug,A
200000020,2024-05-31T10:48:00,32.40323,30.60347,5.7,103.8,103,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000021,2024-05-31T10:48:00,33.2138,36.7251,11.0,259.9,259,MV SYNTH-021,IMO9265217,MCTB,80,0,203,28,17.2,Tanker,A
200000022,2024-05-31T10:48:00,33.19154,32.12258,15.8,48.3,48,MV SYNTH-022,IMO9562201,XAZS,70,0,211,26,13.4,Cargo,A
200000023,2024-05-31T10:48:00,31.74743,34.35454,11.3,328.9,328,MV SYNTH-023,IMO9230631,LNOI,70,0,196,26,12.2,Cargo,A
200000024,2024-05-31T10:48:00,34.14968,32.34711,13.2,127.9,127,MV SYNTH-024,IMO9825180,LGWO,80,0,108,14,17.1,Tanker,A
200000025,2024-05-31T10:48:00,34.43964,35.44311,11.2,72.4,72,MV SYNTH-025,IMO9490353,KYLQ,80,0,109,14,10.9,Tanker,A
200000026,2024-05-31T10:48:00,34.11614,35.43343,10.4,266.6,266,MV SYNTH-026,IMO9865335,XCPL,80,0,279,39,14.3,Tanker,A
200000027,2024-05-31T10:48:00,33.81615,32.27495,13.3,225.7,225,MV SYNTH-027,IMO9069914,PIXU,70,0,265,32,15.6,Cargo,A
200000028,2024-05-31T10:48:00,34.51086,32.78446,7.6,186.2,186,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000029,2024-05-31T10:48:00,32.01497,33.41526,11.2,235.3,235,MV SYNTH-029,IMO9277800,ZVZG,70,0,172,24,15.6,Cargo,A
200000030,2024-05-31T10:48:00,33.50861,35.75166,10.5,264.2,264,MV SYNTH-030,IMO9195314,IOJT,80,0,108,16,14.9,Tanker,A
200000031,2024-05-31T10:48:00,31.76902,34.68404,21.5,88.6,88,MV SYNTH-031,IMO9192032,LPMN,60,0,161,20,11.8,Passenger,A
200000033,2024-05-31T10:48:00,34.15166,33.02284,10.5,245.3,245,MV SYNTH-033,IMO9764200,TRRM,80,0,205,29,11.5,Tanker,A
200000034,2024-05-31T10:48:00,34.21023,33.69483,14.9,228.4,228,MV SYNTH-034,IMO9952752,HKGH,70,0,184,25,10.7,Cargo,A
200000035,2024-05-31T10:48:00,32.43297,34.78254,19.1,231.3,231,MV SYNTH-035,IMO9202511,VCMO,60,0,294,38,8.4,Passenger,A
200000037,2024-05-31T10:48:00,32.21235,31.61904,10.4,109.9,109,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-05-31T10:48:00,31.15541,33.2879,8.4,3.8,3,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-05-31T10:48:00,33.31118,37.34298,11.8,252.6,252,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000001,2024-05-31T10:54:00,30.81001,35.51185,18.8,333.5,333,MV SYNTH-001,IMO9485000,JSCP,60,0,99,13,15.2,Passenger,A
200000002,2024-05-31T10:54:00,31.71142,32.63526,12.8,59.9,59,MV SYNTH-002,IMO9122322,EFAD,80,0,194,27,14.4,Tanker,A
200000003,2024-05-31T10:54:00,30.9613,31.39143,10.5,10.1,10,MV SYNTH-003,IMO9317919,IBAH,52,0,159,22,9.1,Tug,A
200000004,2024-05-31T10:54:00,33.11411,30.63235,7.0,113.4,113,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-05-31T10:54:00,31.39803,31.97313,5.3,83.9,83,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000007,2024-05-31T10:54:00,33.22755,32.83617,15.3,26.8,26,MV SYNTH-007,IMO9339209,TNBB,70,0,107,14,17.2,Cargo,A
200000008,2024-05-31T10:54:00,32.33915,33.31663,14.4,103.3,103,MV SYNTH-008,IMO9934085,GMZC,70,0,217,33,10.4,Cargo,A
200000009,2024-05-31T10:54:00,34.32045,36.59859,5.1,232.2,232,MV SYNTH-009,IMO9258033,VGOY,30,0,152,23,12.6,Fishing,A
200000010,2024-05-31T10:54:00,34.33602,35.88073,15.4,237.1,237,MV SYNTH-010,IMO9507365,WJAD,70,0,158,19,14.7,Cargo,A
200000011,2024-05-31T10:54:00,32.53822,36.18005,16.2,13.1,13,MV SYNTH-011,IMO9526451,SYNT,60,0,247,38,8.6,Passenger,A
200000012,2024-05-31T10:54:00,31.71698,33.06344,11.5,336.6,336,MV SYNTH-012,IMO9312397,MYJL,80,0,323,51,11.3,Tanker,A
200000013,2024-05-31T10:54:00,32.01529,30.34697,9.9,38.0,38,MV SYNTH-013,IMO9775286,HCEC,80,0,113,18,8.4,Tanker,A
200000014,2024-05-31T10:54:00,32.28189,32.37111,6.2,299.0,299,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000015,2024-05-31T10:54:00,34.36395,31.99575,12.4,92.7,92,MV SYNTH-015,IMO9235778,NZHZ,70,0,100,13,13.3,Cargo,A
200000016,2024-05-31T10:54:00,31.37969,33.69771,15.3,92.6,92,MV SYNTH-016,IMO9992461,FFKY,60,0,238,30,14.9,Passenger,A
